Company Name,Domain Name,Country ID
Regis College,regiscollege.edu,US
Regis Jesuit High School,regisjesuit.com,US
Regis University,regis.edu,US
"REHABILITATION, CALIFORNIA DEPARTMENT OF",ca.gov,US
Rehapoint.Pt,rehapoint.pt,PT
Rehrig Pacific Company,rehrigpacific.com,US
Reid Health,reidhealth.org,US
Reka Kaapeli OY,reka.fm,FI
RelaDyne,reladyne.com,US
Relativity,relativity.com,US
Relay@Adp,parisaeroport.fr,FR
Reliance Standard,reliancestandard.com,US
Relias,relias.com,US
Reltio,reltio.com,US
Remoin s.r.l.,remoin.com,IT
"Renaissance Systems, Inc",rsitex.com,US
Renalus Center for Kidney Care,renalus.com,US
Renault Nissan Technology & Business Centre India,rntbci.in,IN
Rendigs,rendigs.com,US
Renesas Electronics,renesas.com,JP
Renfe,renfe.com,ES
Rénovations Martin Martin Inc.,bainmagique.com,CA
Rent-A-Center,rentacenter.com,US
Rentokil,rentokil.com,US
RentoMojo,rentomojo.com,IN
RentPath,rent.com,US
Repligen,repligen.com,US
Reply,reply.com,IT
REPSOL SA.,repsol.com,ES
Repubblica E Cantone Ticino,ti.ch,CH
Republic Airways,rjet.com,US
Republic National Distributing Company,rndc-usa.com,US
Republic Services,republicservices.com,US
Research Affiliates,researchaffiliates.com,US
Researchwire,researchwire.in,IN
Reser's Fine Foods,resers.com,US
Residential Tenancies Authority,rta.qld.gov.au,AU
Resilience,cyberresilience.com,US
Resiway,resiway.com,PT
ResMan,myresman.com,US
Resorts World Las Vegas,rwlasvegas.com,US
Resource Label Group,resourcelabel.com,US
ResProp Management,respropmanagement.com,US
Restaurant Brands International,rbi.com,US
Restoration Hardware,rh.com,US
Resultant,resultant.com,US
Resurgent Capital Services,resurgent.com,US
REVA University,reva.edu.in,IN
Revantage,revantage.com,US
Reveal,revealdata.com,US
Reverb,reverb.com,US
Revere Public Schools,reverek12.org,US
ReversingLabs,reversinglabs.com,US
"REVIGRÉS - INDÚSTRIA DE REVESTIMENTOS DE GRÉS, LDA",revigres.pt,PT
Revlon,revlon.com,US
Revolution Mortgage,revolutionmortgage.com,US
Reward Gateway,rewardgateway.com,GB
REWE Group,rewe-group.com,AT
Rexel,rexel.com,DE
Rexel USA,rexelusa.com,US
Rexistro Civil de Ourense,ourense.es,ES
"Rexnord, Inc.",rexnord.com,US
Reyes Holdings,reyesholdings.com,US
Reykjalundur,reykjalundur.is,IS
RGBSI,rgbsi.com,IN
RGP,rgp.com,US
Rheinmetall Air Defence AG,rheinmetall-defence.com,CH
Rhenus Assets & Services B.V.,rhenus.com,NL
Rhenus Logistics,rhenus.group,DE
RHI Magnesita,rhimagnesita.com,BR
Rhinexa,rhinexa.com,IN
Rhode Island School Of Design,risd.edu,US
Ribbon Communications,ribboncommunications.com,US
"Richards, Layton & Finger",rlf.com,US
Richardson ISD,risd.org,US
Richardson Wealth,richardsonwealth.com,CA
Richardson Wealth,richardsonwealth.com,US
Richland County,richlandcountysc.gov,US
Richmedia,richmedia.com,CA
Richmond & Wandsworth Councils,richmondandwandsworth.gov.uk,GB
Richmond County School System,rcboe.org,US
Richmond Public Schools,rvaschools.net,US
Rick Case Automotive Group,rickcase.com,US
Ricoh,ricoh.com,CN
Ricoh,ricoh-usa.com,US
Ridegell Consulting,ridegellconsulting.com,CA
Rider University,rider.edu,US
Rightmove,rightmove.co.uk,GB
Rigorbiz,rigorbiz.pt,PT
Rijksuniversiteit Groningen,rug.nl,NL
Rimini Street,riministreet.com,US
Rincon Research Corporation,rincon.com,US
Ring Power,ringpower.com,US
Ringler Associates,ringlerassociates.com,US
Rio Salado College,riosalado.edu,US
Rio Tinto,riotinto.com,AU
Ripple,ripple.com,US
Rippling,rippling.com,IN
RISE,ri.se,SE
Rise,risecodes.com,IL
Risk Placement Services,rpsins.com,US
Riskpro India,riskpro.in,IN
Rite Solutions,rite-solutions.com,US
RiteRug,riterug.com,US
RITES,rites.com,IN
Ritter Communications,rittercommunications.com,US
Ritz,ritzcarlton.com,US
Riverdale Country School,riverdale.edu,US
Riveron,riveron.com,US
Riverside Research,riversideresearch.org,US
Riverside School Board,rsb.qc.ca,CA
Riverty Group Sweden AB,arvato.com,SE
RiverValley Behavioral Health,rvbh.com,US
Riverview Gardens School District,rgsd.k12.mo.us,US
Rizvi College Of Engineering,rizvi.edu.in,IN
RK University,rku.ac.in,IN
RK&K,rkk.com,US
RKT Holdings,rktholdings.com,US
RLI,rlicorp.com,US
RMS,rms.com,US
RMUTR,rmutr.ac.th,TH
RMUTT,rmutt.ac.th,TH
RMZ,rmz.com,IN
RNP,rnp.br,BR
RoadRunner Recycling,roadrunnerwm.com,US
Roane State Community College,roanestate.edu,US
Roanoke College,roanoke.edu,US
Robbinsdale Area Schools,rdale.org,US
Robert Gordon University,rgu.ac.uk,GB
Robertet,robertet.com,US
Robinson & Cole,rc.com,US
Roblox,roblox.com,US
Rochester CUSD 3A,rochester3a.net,US
Rochester Electronics,rocelec.com,US
Rochester Regional Health,rochesterregional.org,US
Rockbridge,rockbridgecapital.com,US
Rockdale County,rockdalecountyga.gov,US
Rocket Companies,rocketcompanies.com,US
Rocket Lab,rocketlabusa.com,US
Rocket Mortgage,rocketmortgage.com,US
Rocket Software,rocketsoftware.com,US
Rocketship Education,rsed.org,US
Rockford Public Schools,rps205.com,US
Rockland Trust,rocklandtrust.com,US
Rockline Industries,rocklineind.com,US
Rockstar Games,rockstargames.com,IN
Rockwall Independent School District,rockwallisd.com,US
Rockwell Global Capital,963994.com,US
Rocky Mountain ATV/MC,rockymountainatvmc.com,US
Rocky Mountain Instrument,rmico.com,US
Rodda Paint,roddapaint.com,US
Rodney Strong Vineyards,rodneystrong.com,US
Rodobens,rodobens.com.br,BR
Rodonaves Transportes E Encomendas Ltda,rodonaves.com.br,BR
Roessler Equipment Company,recohvac.com,US
Rogers State University,rsu.edu,US
Rogue Community College,roguecc.edu,US
Roivant Sciences,roivant.com,US
Roku,roku.com,US
Rolling Wireless,rollingwireless.com,CN
Rollins,rollins.com,US
Rollins College,rollins.edu,US
ROMA CAPITALE,comune.roma.it,IT
Romanian-American Enterprise Fund,axxesscapital.net,US
ROMCO Equipment,romco.com,US
RONA,rona.ca,CA
Roosevelt University,roosevelt.edu,US
Roper St. Francis Healthcare,rsfh.com,US
Rose State College,rose.edu,US
Rosemont,crosemont.qc.ca,CA
Rosen Hotels & Resorts,rosenhotels.com,US
Rosenberger North America,rna.rosenberger.com,US
Roseville Joint Union High School District,rjuhsd.us,US
Ross & Baruzzini,introba.com,US
Ross Group,withrossgroup.com,US
Ross M Durant Insurance Agency,business.miltonchamber.ca,CA
Ross Video,rossvideo.com,CA
Roswell Park Comprehensive Cancer Center,roswellpark.org,US
Rosy Blue,rosyblue.com,BE
ROTAREX S.A.,rotarex.com,LU
Rotech Healthcare,rotech.com,US
Rotork,rotork.com,GB
Round Rock ISD,roundrockisd.org,US
Route Mobile,routemobile.com,IN
Routeco,routeco.com,GB
Rowan University,rowan.edu,US
Royal Atlantis Spa & Resort,theroyalatlantisresidences.com,TR
Royal Bank Of Canada,rbc.com,US
ROYAL CROWN MOTORS SL,astara.com,ES
Royal Enfield,royalenfield.com,IN
Royal Holiday,royal-holiday.com,MX
"Royal Holloway, University Of London",royalholloway.ac.uk,GB
Royal Technologies,royaltechnologies.com,US
Royal Thai Army,rta.mi.th,TH
RoyOMartin,royomartin.com,US
RPI,rpiprint.com,US
RPM Living,rpmliving.com,US
RS Components,rs-online.com,US
RSA,rsainsurance.co.uk,GB
RSI,secu-independants.fr,FR
RSK,rskgroup.com,GB
RSM,rsm.global,NL
RSM UK,rsmuk.com,GB
RSPCA,rspca.org.uk,GB
RSU 71,rsu71.org,US
RTAA,renoairport.com,US
RTI,rti.com,US
RTMC,rtmc.co.za,ZA
RTR,rtr.at,AT
RTV Euro AGD,euro.com.pl,PL
Rubberlite,rubberlite.com,US
Rubenstein,rubenstein.com,US
Rubicon Oilfield International,rubicon-oilfield.com,US
RubinBrown,rubinbrown.com,US
Rubrik,rubrik.com,US
Ruby,ruby.com,US
Ruder Finn,ruderfinn.com,US
Ruffalo Noel Levitz,ruffalonl.com,US
Rugby Borough Council,rugby.gov.uk,GB
Rulon International,rulonco.com,US
Rumo SA,rumolog.com,BR
Rumsey Electric Company,rumsey.com,US
Runwell Solutions,runwellsolutions.com,US
Rupp,rupp.at,AT
RUSH,rush.co.nz,NZ
Russell Bedford,russellbedford.mx,MX
Russell Solutions,russellsolutions.net,US
Rutherford County Schools,rcschools.net,US
RV University,rvu.edu.in,IN
RVO Health,rvohealth.com,US
RWTH Aachen University,rwth-aachen.de,DE
RxBenefits,rxbenefits.com,US
RXO,rxo.com,US
RxSense,rxsense.com,US
Ryan,ryan.com,US
RYANAIR HOLDINGS PUBLIC LIMITED COMPANY,ryanair.com,IE
S&B,sbec.com,US
S&C Electric Company,sandc.com,US
S&P Global,spglobal.com,SG
S&P Global,spglobal.com,IN
S. Spitz GmbH,spitz.at,AT
S. Walter Packaging,swalter.com,US
"S.P. TELEVISÃO, S.A.",sptelevisao.pt,PT
"S.T.E.T. - SOCIEDADE TÉCNICA DE EQUIPAMENTOS E TRACTORES, S.A.",stet.pt,PT
S3 Connected Health,s3connectedhealth.com,PL
Sá Limpa,salimpa.pt,PT
SA Water,sawater.com.au,AU
SA: Central Energy Fund,cefgroup.co.za,ZA
SAAB SOUTH AFRICA (PTY) LTD,saab.com,ZA
Saama,saama.com,IN
SÄÄSTÖPANKKILIITTO,saastopankki.fi,FI
Sabah Net Sdn Bhd,sabah-net.com,MY
Sabancı University,sabanciuniv.edu,TR
SabancıDx,sabancidx.com,TR
Sabemais.Pt,sabemais.pt,PT
SABESP,sabesp.com.br,BR
Sabesp,aaps.com.br,BR
Sabre,sabre.com,IN
Sacumen,sacumen.com,IN
Saddle Creek Logistics Services,sclogistics.com,US
Saddleback College,saddleback.edu,US
Saddleback Valley Unified School District,svusd.org,US
SAEL,sael.co,IN
Safe Harbor Marinas,shmarinas.com,US
SafeAeon,safeaeon.com,IN
SafeBreach,safebreach.com,IL
Safege,sita.be,BE
Safeguard Business Systems,gosafeguard.com,US
SafeTech,safetech.ro,GB
SafetyCulture,safetyculture.com,AU
SAFEXPRESS,safexpress.com,IN
Saffery,saffery.com,GB
Safra National Bank Of New York,safra.com,US
Sage,sage.com,IL
Sage,sage.com,ES
Sage Hospitality Group,sagehospitalitygroup.com,US
Sage Publications,sagepub.com,US
Sage Publications,sagepub.com,GB
SAGE PUBLICATIONS LIMITED,us.sagepub.com,GB
Sagetap,sagetap.io,US
Sagility,sagilityhealth.com,IN
Saginaw ISD,sisd.cc,US
Saginaw Valley State University,svsu.edu,US
Sago,sago.com,US
"Saia, Inc.",saia.com,US
SAIF,saif.com,US
Saildrone,saildrone.com,US
"SAINT - GOBAIN PORTUGAL, S.A.",saint-gobain.pt,PT
Saint Agnes Medical Center,samc.com,US
Saint Anselm College,anselm.edu,US
Saint Francis Healthcare System,sfmc.net,US
Saint Leo University,saintleo.edu,US
Saint Luke's,saintlukeskc.org,US
Saint Mary's College Of California,stmarys-ca.edu,US
Saint Michael's College,smcvt.edu,US
Saint Paul & Minnesota Foundation,spmcf.org,US
Saint Peter's University,saintpeters.edu,US
Sakarya University,sakarya.edu.tr,TR
Sakarya Uygulamalı Bilimler Üniversitesi,subu.edu.tr,TR
Sakshi,sakshi.com,IN
Salem Media Group,salemmedia.com,US
Salem State University,salemstate.edu,US
Salesforce,salesforce.com,BR
Salesforce,salesforce.com,GB
Salesforce,salesforce.com,IL
Salinas Valley Health,salinasvalleyhealth.com,US
Salk Institute For Biological Studies,salk.edu,US
Sally Beauty,sallybeauty.com,US
SalonCentric,saloncentric.com,US
Salt Lake Community College,slcc.edu,US
Sam Houston State University,shsu.edu,US
Samford University,samford.edu,US
Sam's Club,samsclub.com,US
Samsara,samsara.com,US
Samsung,samsung.com,KR
Samsung,samsung.com,US
Samsung,samsung.com,IN
Samtec,samtec.com,US
SAN ANTONIO ISD,saisd.net,US
San Antonio Water System,saws.org,US
San Benito Consolidated Independent School District,sbcisd.net,US
San Bernardino City Unified School District,sbcusd.com,US
San Diego County Office Of Education,sdcoe.net,US
San Diego State University,sdsu.edu,US
San Francisco State University,sfsu.edu,US
San Jacinto College,sanjac.edu,US
San Joaquin Valley College,sjvc.edu,US
San Jose City College,sjcc.edu,US
San Jose Unified School District,sjusd.org,US
San Juan Unified School District,sanjuan.edu,US
San Marcos Unified School District,smusd.org,US
Sana Biotechnology,sana.com,US
SanaClis s.r.o.,sanaclis.eu,SK
SANDAG,sandag.org,US
Sandberg Phoenix,sandbergphoenix.com,US
SanDiegoCounty.gov,sandiegocounty.gov,US
SandMartin,sandmartin.com,IN
Sands Capital,sandscapital.com,US
Sandy City,sandy.utah.gov,US
Sandy Spring Bank,sandyspringbank.com,US
Sanford School Department,sanford.org,US
Sangoma,sangoma.com,US
Sanindusa,sanindusa.pt,PT
Sankalchand Patel University,spu.ac.in,IN
SanMar,sanmar.com,US
Sannam S4,sannams4.com,IN
Santa Casa Da Bahia,santacasaba.org.br,BR
Santa Cruz Biotechnology,scbt.com,US
Santa Monica College,smc.edu,US
Santander Bank,santanderbank.com,US
Santander Consumer USA,santanderconsumerusa.com,US
Sante Health System,santehealth.net,US
Santisa,santisa.com.br,BR
SAP,sap.com,CA
SAP,sap.com,US
SAP AUSTRALIA PTY LTD,sap.com,AU
Sapphire Foods,sapphirefoods.in,IN
SAR - GROUP,sar-group.com,IN
Saracen Casino Resort,saracenresort.com,US
SARAS SPA,saras.it,IT
Sarasota County Schools,sarasotacountyschools.net,US
Sartori Company,sartoricheese.com,US
Sarvatra Technologies,sarvatra.tech,IN
SAS,sas.com,US
SAS,sas.com,DK
Saskatchewan Polytechnic,saskpolytech.ca,CA
Sasol,sasol.com,US
Sasol Chemicals (usa) LLC,sasolnorthamerica.com,US
SASOL LTD,sasol.com,ZA
SAT N 1596 NUFRI RESP LIMIT,nufri.com,ES
Satcom Infotech,satcominfotech.com,IN
Sathyabama,sathyabama.ac.in,IN
Satispay,satispay.com,IT
Saudi German Hospitals Group,sghdubai.ae,AE
Saul Ewing LLP,saul.com,US
Saulsbury,saulsbury.com,US
Savannah College Of Art & Design,scad.edu,US
Savannah State University,savannahstate.edu,US
Savant Systems,savant.com,US
SavATree,savatree.com,US
Save The Children,savethechildren.org,GB
Save The Children UK,savethechildren.org.uk,GB
Saveetha Engineering College,saveetha.ac.in,IN
Savers,savers.com,US
Saviynt,saviynt.com,US
Saxo Bank,home.saxo,DK
Sazerac,sazerac.com,US
SB D Gallery,sbdrussia.ru,US
SBA Communications Corporation,sbasite.com,US
SBE,sbe.com,US
SBI Cap Securities,sbisecurities.in,IN
SBI General Insurance,sbigeneral.in,IN
"SBI Holdings, Inc.",sbigroup.co.jp,JP
SBI Mutual Fund,sbimf.com,IN
SBI Shinsei Bank,sbishinseibank.co.jp,JP
SBM Offshore,sbmoffshore.com,NL
SCADAfence,scadafence.com,IL
ScaleSquad,scalesquad.io,FR
SCAN Health Plan,scanhealthplan.com,US
Scania,scania.com,GB
Scania Belgium,scania.com,BE
SCC Soft Computer,softcomputer.com,US
SCC UK,scc.com,GB
SCCPSS,sccpss.com,US
SCGC,scgchemicals.com,TH
Schaeffler,schaeffler.com,US
Schbang,schbang.com,IN
Schenectady County Community College,sunysccc.edu,US
Schindler,schindler.com,IN
Scholastic,scholastic.com,US
Schonfeld,schonfeld.com,US
School District 54,sd54.org,US
School District No. 73,sd73.bc.ca,CA
School District Of Indian River County,indianriverschools.org,US
School District Of Janesville,janesville.k12.wi.us,US
School District Of Lancaster,sdlancaster.org,US
School District Of Manatee County,manateeschools.net,US
School District Of Palm Beach County,palmbeachschools.org,US
School District U-46,u-46.org,US
School Of The Osage,osageschools.org,US
Schrödinger,schrodinger.com,US
SCHUECO PWS ITALIA SRL,schueco.ru,IT
Schweizerische Eidgenossenschaft,armee.ch,CH
"SCI Shared Resources, LLC",sci-corp.com,US
SCI Technology,sci.com,US
ScienceLogic,sciencelogic.com,US
Scientific Games Corporation,scientificgames.com,CA
Scientific Research Corporation,scires.com,US
SCIEX,sciex.com,US
SCIEX,sciex.com,CA
SCO Family Of Services,sco.org,US
Scorpio Computers Ltd,scorpiocomputers.co.uk,GB
ScotRail,scotrail.co.uk,GB
Scott Hopson (US),0,US
Scott Insurance,scottins.com,US
Scott Logic,scottlogic.com,GB
Scottsboro City Schools,scottsboroschools.net,US
Scottsdale Unified School District,susd.org,US
Scoular,scoular.com,US
SCRAM Systems,scramsystems.com,US
Scribd,scribd.com,US
ScribeAmerica,scribeamerica.com,US
SCS Engineers,scsengineers.com,US
SD Conseils,linkedin.com,CH
SDIC,sdic.org.sg,SG
SE Health,sehc.com,CA
Sea Island,seaisland.com,US
Seaco,seacoglobal.com,SG
Seal,seal.com.br,BR
Searce,searce.com,IN
Seasalt,seasaltcornwall.com,GB
Seattle Children's,seattlechildrens.org,US
Seattle Colleges,seattlecolleges.edu,US
Seattle Housing Authority,seattlehousing.org,US
Seattle Pacific University,spu.edu,US
Seattle Public Schools,seattleschools.org,US
Seattle University,seattleu.edu,US
SEC,sec.or.th,TH
Secant Group,secant.com,US
SecLogic,seclogic.io,IN
Seclore,seclore.com,IN
Seco Tools,secotools.com,IN
Second Nature,secondnature.com,US
Secretaria De Estado De Fazenda Do Rio De Janeiro,fazenda.rj.gov.br,BR
SecTec,sectec.sk,SK
Secure Energy Services Inc,secure-t.ru,CA
Secure Meters,securemeters.com,IN
SecureKloud,securekloud.com,IN
SecureSky,securesky.com,US
Securian Financial Group,securian.com,US
Securitas,securitas.com,IN
Security First National Bank,sfnb.bank,US
Security Innovation,securityinnovation.com,US
Security Printing & Minting Corporation Of India Limited,spmcil.com,IN
SecurityHQ,securityhq.com,IN
Securly,securly.com,US
Securonix,securonix.com,US
SEDA College,seda.vic.edu.au,AU
Sedemac,sedemac.com,IN
Sedgwick,sedgwick.com,CA
Sedgwick,sedgwick.com,US
Seduc,seduc.pa.gov.br,BR
Sedus Stoll AG,sedus.com,DE
Seek,seek.com,AU
SEEMG,educacao.mg.gov.br,BR
Seer Interactive,seerinteractive.com,US
SEFAZ-AL,sefaz.al.gov.br,BR
Segal McCambridge Singer & Mahoney,segalmccambridge.com,US
Seguin Independent School District,seguin.k12.tx.us,US
SEGUP,segup.pa.gov.br,BR
SEI,seic.com,US
Seidor,seidor.com,ES
SEIU 775 Benefits Group,seiu775benefitsgroup.org,US
"Sekisui Diagnostics, LLC",sekisuidiagnostics.com,US
SEKO Logistics,sekologistics.com,US
Sektor,sektor.co,NZ
Se-Kure Controls,se-kure.com,US
Selbetti,selbetti.com.br,BR
SELCO Community Credit Union,selco.org,US
Select Health,selecthealth.org,US
Select Rehabilitation,selectrehab.com,US
Select Water Solutions,selectwater.com,US
Selena,selena.com,PL
Selfreliance Federal Credit Union,selfreliance.com,US
Selig Enterprises,seligenterprises.com,US
Selux Diagnostics,seluxdx.com,US
Seminole County Public Schools,scps.k12.fl.us,US
Seminole Tribe Of Florida,semtribe.com,US
Semonin Realtors,semonin.com,US
Semperis,semperis.com,US
Senac,senac.br,BR
SENAD Group,senadgroup.com,GB
"Senate, Pennsylvania",pasen.gov,US
Sendero,senderoconsulting.com,US
Seneca,senecapolytechnic.ca,CA
SENECA POLYTECHNIC,senecacollege.ca,CA
Seneca Resorts & Casinos,senecacasinos.com,US
Sener,group.sener,MX
Senior Lifestyle,seniorlifestyle.com,US
Sense,sense.com,US
Sensient Technologies,sensient.com,US
Sensiple,sensiple.com,IN
Sentara,sentara.com,US
SentinelOne,sentinelone.com,IL
SENWES LTD,senwes.co.za,ZA
SEPLAG MG,indisponivel.mg.gov.br,BR
SEPTA,septa.org,US
Sequentur,sequentur.com,US
Seraku,seraku.co.jp,JP
Serinth,serinth.gr,GR
Servco Pacific,servco.com,US
Service New Brunswick,snb.ca,CA
Service NSW,service.nsw.gov.au,AU
Service Public De Wallonie,wallonie.be,BE
Services For The UnderServed,sus.org,US
SERVIÇOS MUNICIPALIZADOS DE ÁGUA E SANEAMENTO DA CÂMARA MUNICIPAL DE SINTRA,smas-sintra.pt,PT
SERVIER (IRELAND) INDUSTRIES LIMITED,servier.ru,IE
Servimed,servimed.com.br,BR
Servite High School,servitehs.org,US
Servus Credit Union,servus.ca,CA
Ses Astra,ses-astra.com,LU
SESA,saude.es.gov.br,BR
SESHAASAI BUSINESS FORMS - INDIA,seshaasai.com,IN
SessionM,mastercardservices.com,US
Sestini,sestini.com.br,BR
Seton Hall University,shu.edu,US
Seton Hill University,setonhill.edu,US
Setur,setur.com.tr,TR
SEVEN SEAS TECHNOLOGY L.L.C,sstech.net,AE
Sevita,sevitahealth.com,US
Seymour Community Schools,scsc.k12.in.us,US
"SF MOLDES, S.A.",schneider-form.de,PT
SGGSIE&T,sggs.ac.in,IN
SGS,sgs.com,BR
SGS AUSTRALIA PTY LTD,sgs.com,AU
SGS SA,sgsna.com,CH
SGT University,sgtuniversity.ac.in,IN
SGWS,southernglazers.com,US
Shake Shack,shakeshack.com,US
Shakopee Mdewakanton Sioux Community,shakopeedakota.org,US
Shambaugh & Son,shambaugh.com,US
Shamoon College Of Engineering,sce.ac.il,IL
Shamrock Trading Corporation,shamrocktradingcorp.com,US
Shangri-La,shangri-la.com,CN
SHAPE,shape.com.au,AU
"Shapeways Holdings, Inc.",shapeways.com,US
Sharecare,sharecare.com,US
ShareChat,sharechat.com,IN
SharkStriker,sharkstriker.com,IN
Sharp Gaming,sharpgaming.com,GB
Sharyland ISD,sharylandisd.org,US
Shaw Trust,shawtrust.org.uk,GB
Shawmut Design & Construction,shawmut.com,US
Shawnee State University,shawnee.edu,US
SHAZAM,shazam.net,US
Sheba Medical Center,health.gov.il,IL
Sheehan Phinney,sheehan.com,US
SheerID,sheerid.com,US
Sheffield Hallam University,shu.ac.uk,GB
Sheikh Khalifa General Hospital,skgh.ae,AE
Sheikh Khalifa Medical City,skmca.ae,AE
Shelby County Schools,scsk12.org,US
Shell Energy Australia,shellenergy.com.au,AU
Shelter Insurance,shelterinsurance.com,US
Shenendehowa Central School District,shenet.org,US
Sheppard Mullin,sheppardmullin.com,US
Sheppard Pratt,sheppardpratt.org,US
Sherwood Food Distributors,sherwoodfoods.com,US
Shields Health,shields.com,US
Shinola,shinola.com,US
Shinshu University,shinshu-u.ac.jp,JP
Shoolini University,shooliniuniversity.com,IN
ShopBack,shopback.sg,SG
Shopee,shopee.com,SG
Shopee,shopee.com,TH
Shopify,shopify.com,CA
Shopping Brasil,shoppingbrasil.com.br,BR
Shoreline Community College,shoreline.edu,US
ShorePoint,shorepointinc.com,US
ShotSpotter,soundthinking.com,US
ShowTech Solutions,showtechsolutions.com,US
Shree Cement,shreecement.com,IN
Shutterstock,shutterstock.com,US
Shutts & Bowen LLP,shutts.com,US
Shyam Metalics,shyammetalics.com,IN
SI Group,siigroup.com,US
Siam Makro Public Company Limited,makro.co.th,TH
Siam Piwat,siampiwat.com,TH
SIAV SPA,siav.com,IT
Sibelga,sibelga.be,BE
Sicagen India Limited,sicagen.com,IN
Sicoob,sicoob.com.br,BR
Siemens Healthineers,siemens-healthineers.com,IN
Sierra - Cedar,sierra-cedar.com,US
Sierra Wireless,sierrawireless.com,US
Sift,sift.com,US
Sig Sauer,sigsauer.com,US
Signature Aviation,signatureaviation.com,US
Signature Brands,signaturebrands.com,US
Signature Performance,signatureperformance.com,US
Signellent,signellent.com,IN
Signet Jewelers,signetjewelers.com,US
Signiatec,signiatec.ie,IE
Sigorta Bilgi ve Gözetim Merkezi,sbm.org.tr,TR
SIHF Healthcare,sihf.org,US
Sii,sii.pl,PL
Sikkim University,cus.ac.in,IN
SIL.COM,sil.com,IN
Siltech,siltech.co.il,IL
Siltronic Corporation,siltronic.com,US
Silver Airways,silverairways.com,US
Silver Consolidated Schools,silverschools.org,US
Silver Diner,silverdiner.com,US
Silver Star,silverstar.com,US
Silverfort,silverfort.com,US
Silverfort,silverfort.com,IL
Silverskills,silverskills.com,IN
SIM Rede De Postos,simrede.com.br,BR
Simcoe Muskoka Catholic District School Board,smcdsb.on.ca,CA
Simeio,simeio.com,US
Simform,simform.com,IN
Simi Valley Unified School District,simivalleyusd.org,US
Simmons & Simmons,simmons-simmons.com,GB
Simmons Bank,simmonsbank.com,US
Simmons University,simmons.edu,US
Simon,simon.com,US
Simon Fraser University,sfu.ca,CA
Simpl,getsimpl.com,IN
Simpson,strongtie.com,US
Simpson University,simpsonu.edu,US
Simson Pharma,simsonpharma.com,IN
Sina,sina.com,US
Sinch,sinch.com,US
Sinclair Broadcast Group,sbgi.net,US
Sinclair Community College,sinclair.edu,US
Sinergit,sinergit.com.do,DO
Singapore Academy Of Law,sal.org.sg,SG
Singapore Chinese Cultural Centre,singaporeccc.org.sg,SG
Singapore Police Force,police.gov.sg,SG
Singer Equipment,singerequipment.com,US
Singula Institute,singulainstitute.org,US
Sino Hotels,sino-hotels.com,CN
Sinthera,sinthera.com,IT
Sioux City Community School District,siouxcityschools.com,US
Sioux Valley Dakota Nation,svdngovernance.com,CA
Sipi Asset Recovery,sipiar.com,US
Sipser Cloud,sipser.com.mx,MX
SirionLabs,sirion.ai,IN
SiriusXM,siriusxm.com,US
SIRMAF,sirmaf.pt,PT
SIRVA,sirva.com,US
SIS,sis.us,US
SiS Distribution,sisthai.com,TH
SISA,sisainfosec.com,IN
Sisk,johnsiskandson.com,GB
Sisters Of Mercy,sistersofmercy.org,US
Sitecore,sitecore.com,GB
Sitecore,sitecore.com,US
SiteOne Landscape Supply,siteone.com,US
SITS,sits.com,DE
Situation Publishing,situationpublishing.com,US
SitusAMC,situsamc.com,US
Sizemore,sizemoreinc.com,US
SJ,sj.se,SE
SJVN,sjvn.nic.in,IN
Skaala IFN Oy,skaala.com,FI
Skandha Media Services,skandha.in,IN
Skandia,skandiainc.com,US
Skanray Technologies,skanray.com,IN
Skechers,skechers.com,US
Skeidar Tvedtsenteret AS,pinterest.com,NO
Skender,skender.com,US
SKETS Studio,sketsstudio.com,IN
Skidmore College,skidmore.edu,US
Skiff,skiff.com,US
Skillable,skillable.com,US
Skroutz,skroutz.gr,GR
SKS Business Services,sksbusinessservices.com.,GB
Sky Oaks Elementary School,isd191.org,US
Skylift Consolidator,skylift.com.sg,SG
Skyline Technology Solutions,skylinenet.net,US
Skyscanner,skyscanner.com,GB
Skytech Inc.,skytechinc.com,US
Skyward,skyward.com,US
Ｓｋｙ株式会社,skygroup.jp,JP
SL Green Realty,slgreen.com,US
SL RTView Middleware Monitoring,rtview.com,US
SLAC National Accelerator Laboratory,slac.stanford.edu,US
Slalom,slalom.com,US
Slalom,slalom.com,GB
SlashNext,slashnext.com,US
Slice,sliceit.com,IN
Slimming World,slimmingworld.com,GB
Slovak National Gallery,sng.sk,SK
Slovenská akadémia vied,sav.sk,SK
"Slovenské elektrárne, a.s.",seas.sk,SK
"Slovenské magnezitové závody, akciová spolocnost, Jelsava, v skratke SMZ, a.s. Jelsava",smzjelsava.sk,SK
"Slovenský plynárenský priemysel, a.s.",spp.sk,SK
"SLOVNAFT, a.s.",mol.hu,SK
Slower,slower.ai,US
SLS Bearings,slsbearings.com,SG
Smahrt Consulting,smahrt.ch,CH
Smarsh,smarsh.com,IN
Smarsh,smarsh.com,US
Smart City,nashiksmartcity.in,IN
Smart ITCentre,smartitcentre.com,IN
Smart Source,smartsourcellc.com,US
SMART Technologies,smarttech.com,CA
SMART Technologies Inc,stech.ru,CA
SmartBear,smartbear.com,US
Smarte Carte,smartecarte.com,US
SmarTek21,smartek21.com,IN
SmartestEnergy,smartestenergy.com,GB
SmartOSC,smartosc.com,SG
Smartworks,smartworksoffice.com,IN
SMBC,smbcgroup.com,GB
